ID_Transacao,ID_Produto,ID_Cliente,Data_Transacao,Canal_Compra
TRX00000482,PRD000749,CLI000277,31/01/2024,App
TRX00000483,PRD001223,CLI000580,07/12/2024,Agencia
TRX00000484,PRD001206,CLI000413,26/01/2021,App
TRX00000485,PRD000768,CLI000177,08/04/2026,App
TRX00000486,PRD001290,CLI000794,11/12/2021,Agencia
TRX00000487,PRD000291,CLI000261,26/10/2018,App
TRX00000488,PRD000407,CLI000437,05/10/2023,App
TRX00000489,PRD000840,CLI000120,23/08/2023,App
TRX00000490,PRD001169,CLI000095,29/03/2025,Agencia
TRX00000491,PRD000190,CLI000166,12/12/2025,App
TRX00000492,PRD000690,CLI000690,19/02/2023,Agencia
TRX00000493,PRD000115,CLI000367,22/06/2026,App
TRX00000494,PRD001860,CLI000839,25/07/2025,App
TRX00000495,PRD000613,CLI000814,13/06/2024,App
TRX00000496,PRD001953,CLI000661,21/12/2012,Agencia
TRX00000497,PRD000188,CLI000976,14/03/2023,App
TRX00000498,PRD000816,CLI000031,06/01/2023,Agencia
TRX00000499,PRD000877,CLI000038,22/06/2021,App
TRX00000500,PRD000163,CLI000508,03/12/2024,App
TRX00000501,PRD000955,CLI000264,29/06/2016,App
TRX00000502,PRD001667,CLI000600,06/01/2018,Agencia
TRX00000503,PRD001050,CLI000791,27/12/2023,App
TRX00000504,PRD000239,CLI000006,31/07/2026,Agencia
TRX00000505,PRD000734,CLI000032,04/04/2020,App
TRX00000506,PRD001357,CLI000357,06/01/2026,App
TRX00000507,PRD001158,CLI000158,02/08/2024,App
TRX00000508,PRD000941,CLI000174,17/07/2026,App
TRX00000509,PRD001253,CLI000360,26/03/2020,App
TRX00000510,PRD001969,CLI000171,23/01/2025,App
TRX00000511,PRD001609,CLI000609,08/02/2024,Agencia
TRX00000512,PRD001218,CLI000218,15/10/2022,App
TRX00000513,PRD001486,CLI000486,12/08/2021,App
TRX00000514,PRD000353,CLI000353,23/03/2018,App
TRX00000515,PRD000196,CLI000711,08/03/2026,App
TRX00000516,PRD001346,CLI000275,01/07/2026,App
TRX00000517,PRD000806,CLI000512,07/04/2024,App
TRX00000518,PRD000513,CLI000174,21/06/2026,App
TRX00000519,PRD000534,CLI000314,11/08/2023,Agencia
TRX00000520,PRD001510,CLI000665,26/06/2024,App
TRX00000521,PRD000578,CLI000470,07/02/2022,Agencia
TRX00000522,PRD000487,CLI000036,22/06/2025,App
TRX00000523,PRD000945,CLI000494,13/11/2020,Agencia
TRX00000524,PRD000749,CLI000749,07/10/2024,App
TRX00000525,PRD001181,CLI000065,24/04/2020,Agencia
TRX00000526,PRD001014,CLI000414,09/04/2023,App
TRX00000527,PRD001329,CLI000329,17/01/2026,App
TRX00000528,PRD000577,CLI000804,07/05/2025,App
TRX00000529,PRD001869,CLI000583,17/03/2020,App
TRX00000530,PRD000853,CLI000191,28/09/2020,App
TRX00000531,PRD001638,CLI000638,24/08/2025,App
TRX00000532,PRD001292,CLI000089,18/03/2020,Agencia
TRX00000533,PRD001880,CLI000735,03/01/2026,Agencia
TRX00000534,PRD001825,CLI000825,08/09/2016,Agencia
TRX00000535,PRD000936,CLI000839,07/01/2020,Agencia
TRX00000536,PRD000590,CLI000367,13/06/2026,App
TRX00000537,PRD001285,CLI000582,22/10/2018,App
TRX00000538,PRD001036,CLI000036,10/08/2025,Agencia
TRX00000539,PRD001254,CLI000722,04/10/2024,Agencia
TRX00000540,PRD000444,CLI000222,19/01/2020,App
TRX00000541,PRD001484,CLI000176,11/03/2022,App
TRX00000542,PRD001816,CLI000714,07/04/2021,App
TRX00000543,PRD001891,CLI000703,05/06/2025,App
TRX00000544,PRD001267,CLI000267,05/06/2025,App
TRX00000545,PRD000876,CLI000490,17/11/2025,Agencia
TRX00000546,PRD000046,CLI000816,26/04/2025,App
TRX00000547,PRD000679,CLI000679,18/04/2023,App
TRX00000548,PRD001631,CLI000530,12/06/2026,App
TRX00000549,PRD000577,CLI000327,06/03/2026,App
TRX00000550,PRD001371,CLI000371,24/02/2025,App
TRX00000551,PRD001172,CLI000443,20/10/2019,App
TRX00000552,PRD001450,CLI000785,24/12/2019,App
TRX00000553,PRD000025,CLI000801,07/01/2026,Agencia
TRX00000554,PRD001422,CLI000422,22/06/2026,App
TRX00000555,PRD000595,CLI000411,07/09/2023,App
TRX00000556,PRD000642,CLI000642,22/03/2016,App
TRX00000557,PRD001499,CLI000499,02/07/2021,App
TRX00000558,PRD001856,CLI000626,12/05/2026,App
TRX00000559,PRD000410,CLI000410,20/08/2023,App
TRX00000560,PRD001565,CLI000565,23/01/2018,App
TRX00000561,PRD001921,CLI000068,20/08/2023,App
TRX00000562,PRD001230,CLI000230,12/04/2026,App
TRX00000563,PRD000572,CLI000046,14/08/2016,App
TRX00000564,PRD001868,CLI000803,25/04/2022,App
TRX00000565,PRD000723,CLI000177,22/06/2022,Agencia
TRX00000566,PRD001678,CLI000600,10/07/2016,App
TRX00000567,PRD000138,CLI000808,13/07/2025,App
TRX00000568,PRD001907,CLI000907,25/12/2014,App
TRX00000569,PRD000966,CLI000303,02/01/2025,App
TRX00000570,PRD000910,CLI000910,19/07/2025,App
TRX00000571,PRD000258,CLI000228,07/06/2025,Agencia
TRX00000572,PRD001968,CLI000046,03/01/2026,App
TRX00000573,PRD001702,CLI000948,19/08/2022,App
TRX00000574,PRD000891,CLI000468,12/01/2018,App
TRX00000575,PRD000524,CLI000133,20/03/2024,App
TRX00000576,PRD001317,CLI000197,15/06/2023,Agencia
TRX00000577,PRD001330,CLI000494,15/09/2025,App
TRX00000578,PRD001601,CLI000369,26/12/2011,Agencia
TRX00000579,PRD000840,CLI000840,10/12/2025,App
TRX00000580,PRD001659,CLI000834,23/06/2025,Agencia
TRX00000581,PRD000270,CLI000072,31/05/2023,App
TRX00000582,PRD001910,CLI000910,26/01/2019,App
TRX00000583,PRD001794,CLI000467,29/07/2023,Agencia
TRX00000584,PRD001889,CLI000889,28/06/2026,App
TRX00000585,PRD000851,CLI000189,05/08/2017,Agencia
TRX00000586,PRD001084,CLI000630,23/07/2023,App
TRX00000587,PRD001385,CLI000889,06/03/2026,App
TRX00000588,PRD000897,CLI000582,29/03/2022,App
TRX00000589,PRD001345,CLI000446,09/07/2016,App
TRX00000590,PRD000557,CLI000908,09/06/2017,App
TRX00000591,PRD000488,CLI000488,23/01/2021,App
TRX00000592,PRD001210,CLI000031,01/02/2025,App
TRX00000593,PRD000588,CLI000567,13/10/2022,App
TRX00000594,PRD000356,CLI000018,12/12/2024,Agencia
TRX00000595,PRD001858,CLI000925,17/08/2024,App
TRX00000596,PRD000003,CLI000754,04/08/2024,App
TRX00000597,PRD000134,CLI000073,04/09/2020,App
TRX00000598,PRD001331,CLI000331,05/01/2026,App
TRX00000599,PRD001142,CLI000013,20/12/2016,App
TRX00000600,PRD001196,CLI000829,22/10/2024,App
TRX00000601,PRD001546,CLI000546,03/01/2025,Agencia
TRX00000602,PRD000761,CLI000273,20/01/2021,Agencia
TRX00000603,PRD001636,CLI000636,08/02/2020,App
TRX00000604,PRD000523,CLI000402,09/04/2026,Agencia
TRX00000605,PRD000608,CLI000494,13/06/2024,Agencia
TRX00000606,PRD000273,CLI000273,21/03/2019,Agencia
TRX00000607,PRD000934,CLI000851,20/07/2026,App
TRX00000608,PRD000587,CLI000227,25/07/2025,App
TRX00000609,PRD000770,CLI000770,16/12/2018,App
TRX00000610,PRD000008,CLI000626,07/11/2023,App
TRX00000611,PRD000473,CLI000289,23/11/2020,App
TRX00000612,PRD001348,CLI000690,23/12/2022,App
TRX00000613,PRD000427,CLI000743,16/08/2025,Agencia
TRX00000614,PRD000210,CLI000864,07/02/2019,App
TRX00000615,PRD001626,CLI000832,05/07/2014,App
TRX00000616,PRD000720,CLI000552,13/12/2021,App
TRX00000617,PRD001644,CLI000722,05/09/2023,Agencia
TRX00000618,PRD000687,CLI000987,18/06/2022,Agencia
TRX00000619,PRD001907,CLI000818,10/09/2019,App
TRX00000620,PRD001025,CLI000064,28/03/2025,App
TRX00000621,PRD000753,CLI000165,13/05/2021,App
TRX00000622,PRD000413,CLI000413,04/06/2026,App
TRX00000623,PRD000506,CLI000218,02/06/2023,Agencia
TRX00000624,PRD000886,CLI000886,14/01/2026,App
TRX00000625,PRD000204,CLI000804,17/04/2024,App
TRX00000626,PRD001004,CLI000028,17/11/2024,Agencia
TRX00000627,PRD001937,CLI000812,10/08/2019,App
TRX00000628,PRD001136,CLI000463,24/12/2021,App
TRX00000629,PRD001791,CLI000791,06/10/2025,Agencia
TRX00000630,PRD001832,CLI000832,09/12/2018,App
TRX00000631,PRD000131,CLI000053,18/06/2026,App
TRX00000632,PRD000820,CLI000715,13/01/2023,App
TRX00000633,PRD001211,CLI000151,08/12/2019,App
TRX00000634,PRD001720,CLI000043,09/08/2026,Agencia
TRX00000635,PRD000331,CLI000078,24/01/2019,App
TRX00000636,PRD000403,CLI000309,28/10/2025,Agencia
TRX00000637,PRD001958,CLI000276,01/01/2019,App
TRX00000638,PRD001347,CLI000436,13/07/2026,App
TRX00000639,PRD001946,CLI000843,30/10/2025,App
TRX00000640,PRD001995,CLI000440,16/11/2019,App
TRX00000641,PRD001312,CLI000388,16/06/2026,App
TRX00000642,PRD000291,CLI000799,04/10/2016,App
TRX00000643,PRD000316,CLI000118,19/02/2014,App
TRX00000644,PRD000143,CLI000434,25/01/2023,App
TRX00000645,PRD000268,CLI000268,17/05/2018,Agencia
TRX00000646,PRD000140,CLI000140,03/01/2011,Agencia
TRX00000647,PRD000254,CLI000254,11/08/2016,App
TRX00000648,PRD000057,CLI000057,16/06/2017,App
TRX00000649,PRD000096,CLI000498,03/11/2025,App
TRX00000650,PRD001622,CLI000774,23/04/2022,App
TRX00000651,PRD000660,CLI000042,06/03/2015,App
TRX00000652,PRD000815,CLI000212,09/07/2018,App
TRX00000653,PRD000806,CLI000518,23/01/2021,App
TRX00000654,PRD000851,CLI000865,12/12/2025,Agencia
TRX00000655,PRD001316,CLI000057,10/11/2020,App
TRX00000656,PRD001870,CLI000601,06/08/2022,App
TRX00000657,PRD000295,CLI000026,08/10/2024,Agencia
TRX00000658,PRD001544,CLI000544,12/11/2024,App
TRX00000659,PRD001756,CLI000074,12/08/2018,Agencia
TRX00000660,PRD002000,CLI000018,30/05/2024,Agencia
TRX00000661,PRD001498,CLI000966,20/04/2024,App
TRX00000662,PRD001090,CLI000090,03/09/2011,Agencia
TRX00000663,PRD000755,CLI000755,27/05/2024,App
TRX00000664,PRD000250,CLI000530,27/01/2025,App
TRX00000665,PRD000864,CLI000460,30/10/2020,Agencia
TRX00000666,PRD001367,CLI000269,15/07/2026,App
TRX00000667,PRD001302,CLI000939,15/08/2026,Agencia
TRX00000668,PRD001789,CLI000537,12/02/2016,Agencia
TRX00000669,PRD001628,CLI000132,19/08/2023,App
TRX00000670,PRD000485,CLI000485,26/02/2018,App
TRX00000671,PRD001252,CLI000252,29/07/2016,App
TRX00000672,PRD001848,CLI000917,31/12/2025,App
TRX00000673,PRD001502,CLI000294,15/08/2012,App
TRX00000674,PRD001590,CLI000558,08/08/2022,App
TRX00000675,PRD000407,CLI000424,30/06/2026,App
TRX00000676,PRD000595,CLI000595,24/04/2022,Agencia
TRX00000677,PRD001759,CLI000771,23/07/2018,Agencia
TRX00000678,PRD000524,CLI000524,08/08/2026,Agencia
TRX00000679,PRD000969,CLI000853,01/05/2014,Agencia
TRX00000680,PRD001104,CLI000475,16/10/2021,Agencia
TRX00000681,PRD001469,CLI000593,12/07/2012,App
TRX00000682,PRD001307,CLI000133,14/01/2026,App
TRX00000683,PRD001690,CLI000884,30/01/2024,App
TRX00000684,PRD001161,CLI000935,14/08/2021,App
TRX00000685,PRD001012,CLI000806,10/06/2026,App
TRX00000686,PRD001164,CLI000657,31/01/2021,App
TRX00000687,PRD000107,CLI000188,11/06/2016,App
TRX00000688,PRD001701,CLI000992,12/08/2020,App
TRX00000689,PRD000269,CLI000269,20/07/2025,Agencia
TRX00000690,PRD000161,CLI000589,24/05/2017,App
TRX00000691,PRD001222,CLI000322,12/06/2018,App
TRX00000692,PRD001789,CLI000789,06/06/2019,App
TRX00000693,PRD000424,CLI000564,24/10/2023,Agencia
TRX00000694,PRD000871,CLI000966,26/06/2019,App
TRX00000695,PRD000999,CLI000924,31/07/2022,App
TRX00000696,PRD001024,CLI000024,21/03/2015,App
TRX00000697,PRD000260,CLI000260,25/03/2023,App
TRX00000698,PRD000127,CLI000288,03/04/2026,App
TRX00000699,PRD000929,CLI000443,20/04/2024,App
TRX00000700,PRD001060,CLI000060,07/05/2019,App
TRX00000701,PRD000590,CLI000839,26/05/2019,App
TRX00000702,PRD001208,CLI000115,18/08/2017,Agencia
TRX00000703,PRD000029,CLI000120,26/05/2025,App
TRX00000704,PRD001670,CLI000670,21/10/2024,App
TRX00000705,PRD001354,CLI000435,04/11/2022,App
TRX00000706,PRD001827,CLI000513,15/09/2023,App
TRX00000707,PRD001632,CLI000620,11/04/2016,App
TRX00000708,PRD000263,CLI000080,24/01/2021,Agencia
TRX00000709,PRD001573,CLI000943,13/09/2025,Agencia
TRX00000710,PRD000400,CLI000400,10/11/2020,App
TRX00000711,PRD001864,CLI000703,02/08/2020,App
TRX00000712,PRD000232,CLI000343,26/05/2014,App
TRX00000713,PRD000920,CLI000920,04/07/2012,App
TRX00000714,PRD001016,CLI000726,31/05/2014,App
TRX00000715,PRD001428,CLI000533,17/10/2023,App
TRX00000716,PRD000189,CLI000137,03/07/2026,App
TRX00000717,PRD000035,CLI000145,20/07/2025,Agencia
TRX00000718,PRD000165,CLI000179,20/06/2022,App
TRX00000719,PRD000776,CLI000966,19/09/2022,Agencia
TRX00000720,PRD001165,CLI000245,30/11/2019,App
TRX00000721,PRD000480,CLI000421,11/03/2015,App
TRX00000722,PRD000960,CLI000370,14/06/2024,App
TRX00000723,PRD000548,CLI000710,21/10/2024,App
TRX00000724,PRD001651,CLI000545,24/05/2021,Agencia
TRX00000725,PRD000852,CLI000852,14/07/2024,App
TRX00000726,PRD000071,CLI000071,04/01/2025,App
TRX00000727,PRD001807,CLI000414,04/11/2023,App
TRX00000728,PRD001576,CLI000802,16/08/2020,App
TRX00000729,PRD000129,CLI000029,14/01/2021,App
TRX00000730,PRD000409,CLI000719,04/02/2021,App
TRX00000731,PRD001595,CLI000965,12/09/2025,App
TRX00000732,PRD000553,CLI000927,18/09/2014,Agencia
TRX00000733,PRD000815,CLI000815,11/06/2020,App
TRX00000734,PRD000958,CLI000772,14/05/2024,App
TRX00000735,PRD000492,CLI000748,17/02/2025,Agencia
TRX00000736,PRD000856,CLI000542,09/04/2022,App
TRX00000737,PRD001795,CLI000348,04/05/2022,App
TRX00000738,PRD000117,CLI000849,22/12/2022,App
TRX00000739,PRD000016,CLI000786,11/08/2018,Agencia
TRX00000740,PRD001419,CLI000959,28/02/2019,App
TRX00000741,PRD001506,CLI000725,25/09/2025,App
TRX00000742,PRD001327,CLI000327,17/08/2026,App
TRX00000743,PRD000453,CLI000453,07/03/2020,Agencia
TRX00000744,PRD001035,CLI000880,08/07/2022,Agencia
TRX00000745,PRD000005,CLI000005,26/05/2026,App
TRX00000746,PRD001165,CLI000763,01/09/2025,App
TRX00000747,PRD001259,CLI000784,18/05/2023,App
TRX00000748,PRD001031,CLI000031,13/01/2025,App
TRX00000749,PRD001751,CLI000438,12/03/2017,App
TRX00000750,PRD000794,CLI000794,03/06/2019,App
TRX00000751,PRD000039,CLI000876,09/11/2020,Agencia
TRX00000752,PRD001635,CLI000635,29/05/2020,App
TRX00000753,PRD000851,CLI000336,04/06/2022,App
TRX00000754,PRD001690,CLI000766,06/04/2016,App
TRX00000755,PRD000610,CLI000760,30/05/2026,App
TRX00000756,PRD000672,CLI000046,20/07/2023,App
TRX00000757,PRD001126,CLI000824,05/09/2022,App
TRX00000758,PRD000566,CLI000048,14/03/2020,App
TRX00000759,PRD001364,CLI000364,25/12/2013,App
TRX00000760,PRD000284,CLI000530,15/01/2021,App
TRX00000761,PRD001368,CLI000368,20/09/2021,App
TRX00000762,PRD000407,CLI000981,07/07/2013,App
TRX00000763,PRD001100,CLI000390,15/02/2019,App
TRX00000764,PRD001370,CLI000809,26/02/2021,App
TRX00000765,PRD001196,CLI000396,02/03/2022,App
TRX00000766,PRD001466,CLI000436,13/08/2022,App
TRX00000767,PRD001758,CLI000326,27/09/2022,App
TRX00000768,PRD000768,CLI000713,14/07/2025,App
TRX00000769,PRD001621,CLI000621,13/11/2010,Agencia
TRX00000770,PRD000946,CLI000473,01/05/2024,Agencia
TRX00000771,PRD000691,CLI000582,12/12/2022,App
TRX00000772,PRD000462,CLI000455,18/09/2020,App
TRX00000773,PRD001583,CLI000406,25/05/2020,App
TRX00000774,PRD001933,CLI000261,29/07/2022,App
TRX00000775,PRD001416,CLI000205,15/11/2018,App
TRX00000776,PRD000777,CLI000221,24/11/2021,App
TRX00000777,PRD000957,CLI000502,12/04/2026,Agencia
TRX00000778,PRD001406,CLI000949,01/06/2026,Agencia
TRX00000779,PRD000966,CLI000459,05/05/2021,App
TRX00000780,PRD001690,CLI000711,18/02/2026,App
TRX00000781,PRD000909,CLI000173,14/07/2025,App
TRX00000782,PRD000728,CLI000092,21/04/2021,App
TRX00000783,PRD000387,CLI000616,17/06/2026,Agencia
TRX00000784,PRD001336,CLI000369,24/10/2021,Agencia
TRX00000785,PRD001140,CLI000692,08/09/2020,App
TRX00000786,PRD000180,CLI000620,04/03/2012,App
TRX00000787,PRD001913,CLI000658,06/10/2019,Agencia
TRX00000788,PRD001836,CLI000836,28/05/2022,Agencia
TRX00000789,PRD000243,CLI000354,25/07/2026,Agencia
TRX00000790,PRD000032,CLI000032,26/08/2022,App
TRX00000791,PRD000437,CLI000527,25/07/2025,App
TRX00000792,PRD001956,CLI000653,24/07/2020,App
TRX00000793,PRD001852,CLI000704,15/04/2021,Agencia
TRX00000794,PRD000304,CLI000911,07/05/2026,App
TRX00000795,PRD000434,CLI000270,29/09/2025,App
TRX00000796,PRD001481,CLI000866,06/08/2019,App
TRX00000797,PRD000791,CLI000802,07/03/2026,Agencia
TRX00000798,PRD001502,CLI000502,02/10/2024,App
TRX00000799,PRD001513,CLI000117,31/03/2017,Agencia
TRX00000800,PRD001003,CLI000484,15/10/2024,Agencia
TRX00000801,PRD000216,CLI000045,28/09/2018,Agencia
TRX00000802,PRD001097,CLI000097,30/03/2022,Agencia
TRX00000803,PRD000951,CLI000342,21/03/2019,Agencia
TRX00000804,PRD000670,CLI000706,27/04/2026,App
TRX00000805,PRD001234,CLI000681,29/03/2025,Agencia
TRX00000806,PRD001855,CLI000047,02/03/2026,Agencia
TRX00000807,PRD000099,CLI000695,03/12/2022,App
TRX00000808,PRD001169,CLI000392,25/12/2022,App
TRX00000809,PRD001070,CLI000070,05/12/2022,App
TRX00000810,PRD000678,CLI000376,22/09/2019,Agencia
TRX00000811,PRD001732,CLI000895,29/01/2026,App
TRX00000812,PRD000524,CLI000311,14/01/2020,Agencia
TRX00000813,PRD000806,CLI000739,16/06/2026,App
TRX00000814,PRD000125,CLI000178,10/07/2026,Agencia
TRX00000815,PRD001704,CLI000990,14/12/2023,App
TRX00000816,PRD000471,CLI000502,04/09/2024,App
TRX00000817,PRD001742,CLI000622,25/04/2025,Agencia
TRX00000818,PRD000740,CLI000740,03/01/2025,App
TRX00000819,PRD001333,CLI000595,16/06/2023,App
TRX00000820,PRD000632,CLI000981,13/07/2024,App
TRX00000821,PRD000002,CLI000054,27/06/2021,App
TRX00000822,PRD001539,CLI000245,02/03/2022,Agencia
TRX00000823,PRD000460,CLI000620,15/05/2021,App
TRX00000824,PRD000875,CLI000875,18/08/2026,Agencia
TRX00000825,PRD000750,CLI000750,18/03/2018,App
TRX00000826,PRD001923,CLI000923,02/07/2024,Agencia
TRX00000827,PRD000604,CLI000604,10/03/2022,App
TRX00000828,PRD001910,CLI000008,07/02/2023,Agencia
TRX00000829,PRD000998,CLI000998,01/10/2023,App
TRX00000830,PRD000326,CLI000326,08/11/2022,App
TRX00000831,PRD000681,CLI000681,25/04/2018,App
TRX00000832,PRD001541,CLI000605,07/05/2018,App
TRX00000833,PRD000555,CLI000715,20/07/2026,App
TRX00000834,PRD000685,CLI000699,24/03/2024,Agencia
TRX00000835,PRD000814,CLI000226,21/07/2023,App
TRX00000836,PRD000112,CLI000805,27/05/2026,App
TRX00000837,PRD001774,CLI000415,31/01/2024,App
TRX00000838,PRD001118,CLI000788,06/09/2025,App
TRX00000839,PRD000588,CLI000588,04/06/2019,App
TRX00000840,PRD001188,CLI000373,31/08/2023,App
TRX00000841,PRD000221,CLI000865,10/08/2023,Agencia
TRX00000842,PRD000469,CLI000822,03/06/2024,App
TRX00000843,PRD000436,CLI000562,09/10/2025,App
TRX00000844,PRD001007,CLI000801,01/05/2026,App
TRX00000845,PRD000807,CLI000349,07/04/2023,App
TRX00000846,PRD001088,CLI000088,02/06/2021,App
TRX00000847,PRD001651,CLI000370,18/01/2019,App
TRX00000848,PRD001682,CLI000085,12/06/2025,App
TRX00000849,PRD000049,CLI000978,09/12/2013,App
TRX00000850,PRD000742,CLI000742,18/04/2024,Agencia
TRX00000851,PRD000718,CLI000718,15/03/2020,App
TRX00000852,PRD001934,CLI000908,24/08/2022,App
TRX00000853,PRD000614,CLI000707,01/06/2026,App
TRX00000854,PRD001140,CLI000303,02/05/2025,App
TRX00000855,PRD000964,CLI000990,19/06/2021,App
TRX00000856,PRD001848,CLI000848,10/01/2026,Agencia
TRX00000857,PRD001023,CLI000246,03/09/2025,App
TRX00000858,PRD000012,CLI000121,12/04/2026,App
TRX00000859,PRD000434,CLI000709,31/01/2021,Agencia
TRX00000860,PRD001387,CLI000032,23/10/2017,Agencia
TRX00000861,PRD000392,CLI000113,28/09/2021,App
TRX00000862,PRD001218,CLI000939,05/04/2026,App
TRX00000863,PRD000407,CLI000783,18/10/2015,Agencia
TRX00000864,PRD001025,CLI000491,13/03/2024,App
TRX00000865,PRD001855,CLI000887,12/02/2022,App
TRX00000866,PRD001904,CLI000826,16/02/2019,App
TRX00000867,PRD001212,CLI000461,30/04/2026,App
TRX00000868,PRD001770,CLI000368,25/11/2023,App
TRX00000869,PRD001641,CLI000758,16/09/2022,App
TRX00000870,PRD001028,CLI000018,25/09/2013,App
TRX00000871,PRD001280,CLI000048,23/08/2021,App
TRX00000872,PRD001158,CLI000267,12/02/2017,App
TRX00000873,PRD000376,CLI000376,28/02/2017,Agencia
TRX00000874,PRD000734,CLI000906,09/08/2014,App
TRX00000875,PRD000200,CLI000128,10/06/2025,App
TRX00000876,PRD001053,CLI000368,20/04/2023,App
TRX00000877,PRD000360,CLI000351,18/10/2024,App
TRX00000878,PRD000698,CLI000738,20/06/2023,App
TRX00000879,PRD001561,CLI000884,26/06/2026,App
TRX00000880,PRD000389,CLI000346,24/02/2023,App
TRX00000881,PRD001082,CLI000360,19/10/2011,App
TRX00000882,PRD001466,CLI000300,16/01/2024,App
TRX00000883,PRD001059,CLI000390,14/10/2023,App
TRX00000884,PRD000596,CLI000546,22/11/2024,App
TRX00000885,PRD001428,CLI000331,31/05/2021,Agencia
TRX00000886,PRD001314,CLI000773,02/10/2021,App
TRX00000887,PRD001461,CLI000613,08/02/2021,App
TRX00000888,PRD001575,CLI000308,06/03/2020,Agencia
TRX00000889,PRD001262,CLI000018,15/12/2018,Agencia
TRX00000890,PRD000530,CLI000177,03/06/2017,App
TRX00000891,PRD001706,CLI000870,13/07/2021,Agencia
TRX00000892,PRD001396,CLI000792,17/07/2014,Agencia
TRX00000893,PRD000350,CLI000823,13/08/2023,Agencia
TRX00000894,PRD001009,CLI000465,11/04/2019,App
TRX00000895,PRD000361,CLI000995,14/08/2024,App
TRX00000896,PRD001150,CLI000860,08/07/2026,App
TRX00000897,PRD000045,CLI000045,06/11/2017,Agencia
TRX00000898,PRD000968,CLI000567,17/08/2021,Agencia
TRX00000899,PRD000110,CLI000891,10/09/2015,App
TRX00000900,PRD001884,CLI000307,20/04/2026,Agencia
TRX00000901,PRD001017,CLI000994,01/04/2023,App
TRX00000902,PRD001245,CLI000224,25/04/2024,Agencia
TRX00000903,PRD001305,CLI000305,25/04/2022,App
TRX00000904,PRD000291,CLI000971,09/08/2025,App
TRX00000905,PRD001568,CLI000219,10/07/2017,App
TRX00000906,PRD000258,CLI000258,24/02/2020,App
TRX00000907,PRD001814,CLI000497,06/11/2018,App
TRX00000908,PRD001961,CLI000961,27/03/2026,App
TRX00000909,PRD001958,CLI000958,15/05/2025,Agencia
TRX00000910,PRD000959,CLI000820,12/10/2024,Agencia
TRX00000911,PRD001259,CLI000783,23/04/2017,App
TRX00000912,PRD000366,CLI000366,09/08/2026,App
TRX00000913,PRD000456,CLI000456,06/10/2025,Agencia
TRX00000914,PRD000416,CLI000100,14/12/2024,App
TRX00000915,PRD001173,CLI000565,24/01/2019,App
TRX00000916,PRD000809,CLI000868,11/09/2024,Agencia
TRX00000917,PRD001447,CLI000396,07/04/2022,App
TRX00000918,PRD000117,CLI000083,29/01/2022,App
TRX00000919,PRD001180,CLI000180,27/10/2015,App
TRX00000920,PRD000597,CLI000890,04/10/2022,App
TRX00000921,PRD001057,CLI000788,04/02/2025,App
TRX00000922,PRD001806,CLI000806,07/07/2025,App
TRX00000923,PRD001943,CLI000943,04/12/2024,App
TRX00000924,PRD001263,CLI000468,06/04/2024,App
TRX00000925,PRD001631,CLI000631,24/04/2026,App
TRX00000926,PRD001424,CLI000004,07/02/2026,App
TRX00000927,PRD001000,CLI001000,13/04/2020,App
TRX00000928,PRD001895,CLI000536,30/08/2017,Agencia
TRX00000929,PRD001502,CLI000265,07/06/2021,App
TRX00000930,PRD001003,CLI000315,26/11/2023,App
TRX00000931,PRD000795,CLI000759,07/02/2025,App
TRX00000932,PRD001496,CLI000996,30/11/2024,App
TRX00000933,PRD001878,CLI000056,15/08/2022,App
TRX00000934,PRD000569,CLI000485,26/04/2019,Agencia
